ParticipantNumber,TryNumber,Workload,simulationDateTime,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiamet,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiame,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,MarkerX,MarkerY,MarkerScale,MarkerValid,SystemTime,Time,TimeTick,UserData
1.0,F,Familiarization,D20200206T1130,185527.0,839.6288,1150.92,0.0,-98.2784,-80.95680000000002,0.594,3.9299999999999993,1.0,55.6032,-102.96,0.69795,4.12,1.0,870.9631999999999,34.8624,1259.107,0.02026,4496.0,1.0,974.8735999999999,72.4032,1.0,736.6656,-67.5072,1.0,855.7568000000001,2.448,1.0,460562.59321856,355114.984896,3.0637995905999995,1.15714,1.0,812816.16510976,365880.6227865599,3.5266420749,1.16739,1.0,0.47613999999999995,0.74667,0.21427,1.0,30:42.1,1259.127,19309760731.0,
1.0,F,Familiarization,D20200206T1130,185528.0,840.1664,1151.8992,0.0,-98.2784,-80.95680000000002,0.594,4.010000000000001,1.0,55.6032,-102.96,0.69795,4.17,1.0,863.5392,21.5136,1259.107,0.02698,4496.0,1.0,938.5472,12.2544,1.0,729.088,-76.00319999999999,1.0,833.8176,-31.8672,1.0,461051.05793023994,355566.40201728,3.010128864,1.20674,1.0,813775.69800192,366309.89199360006,3.5537372495999997,1.20674,1.0,0.47613,0.74698,0.21436,1.0,30:42.1,1259.134,19309828124.0,
1.0,F,Familiarization,D20200206T1130,185529.0,840.2176,1151.7696,0.0,-98.2784,-80.95680000000002,0.594,4.0600000000000005,1.0,55.6032,-102.96,0.69795,4.2,1.0,850.2271999999999,0.9216000000000001,1259.107,0.03394,4496.0,1.0,885.4271999999999,-45.80640000000001,1.0,681.9328,-158.3856,1.0,783.6672,-102.096,1.0,461079.15452415997,355526.39729664003,2.9869651223999996,1.24609,1.0,813845.9394867199,366292.11211776,3.57520326,1.24609,1.0,0.47613,0.74698,0.21436,1.0,30:42.1,1259.141,19309897400.0,
1.0,F,Familiarization,D20200206T1130,185530.0,841.2416000000001,1150.776,0.0,-98.2784,-80.95680000000002,0.594,3.8299999999999996,1.0,53.913599999999995,-98.85600000000001,0.67203,4.14,1.0,839.3471999999999,-19.1088,1259.107,0.04028,4496.0,1.0,871.1936000000001,-90.144,1.0,676.9920000000001,-188.3952,1.0,774.0928000000001,-139.2768,1.0,461813.3726822401,355352.2638336001,3.0080935548000003,1.2756,1.0,814416.6872678401,366193.14250752,3.483590666400001,1.26536,1.0,0.47641999999999995,0.7477699999999999,0.21444000000000002,1.0,30:42.1,1259.147,19309961423.0,
1.0,F,Familiarization,D20200206T1130,185531.0,841.3184,1149.8832000000002,0.0,-98.2784,-80.95680000000002,0.594,3.6899999999999995,1.0,53.913599999999995,-98.85600000000001,0.67203,4.029999999999999,1.0,838.4255999999999,-31.176,1259.107,0.04712,4496.0,1.0,909.1071999999999,-93.60000000000001,1.0,754.8416,-137.7216,1.0,831.9744000000001,-115.66080000000001,1.0,461683.2312934399,354944.10636288003,3.1053175656,1.25552,1.0,814590.4992255999,365669.81646336,3.425376338,1.24528,1.0,0.47653,0.74759,0.21436,1.0,30:42.1,1259.154,19310029786.0,
1.0,F,Familiarization,D20200206T1130,185532.0,842.9824000000001,1149.9696,0.0,-98.2784,-80.95680000000002,0.594,3.8200000000000003,1.0,53.913599999999995,-98.85600000000001,0.67203,4.079999999999999,1.0,836.8128,-34.5744,1259.107,0.05359,4496.0,1.0,897.8431999999999,12.527999999999999,1.0,749.7471999999999,-136.0224,1.0,823.808,-61.7472,1.0,462596.37059584004,354970.77617663995,3.0896585676,1.2354399999999999,1.0,814548.35433472,365647.59161856,3.3775183244,1.2252,1.0,0.47653,0.74759,0.21436,1.0,30:42.1,1259.161,19310094334.0,
1.0,F,Familiarization,D20200206T1130,185533.0,843.3664,1148.5152,0.0,-98.2784,-80.95680000000002,0.594,3.87,1.0,56.4992,-102.0672,0.69591,4.18,1.0,835.7632,-36.5328,1259.107,0.06042,4496.0,1.0,902.8352,27.619200000000003,1.0,749.7471999999999,-136.0224,1.0,826.2912,-54.2016,1.0,463497.9808051201,355051.07011584,3.0327478643999997,1.2252,1.0,816453.71916288,366024.27515904,3.4663864368,1.2252,1.0,0.47689,0.74612,0.21468,1.0,30:42.1,1259.167,19310161998.0,
1.0,F,Familiarization,D20200206T1130,185534.0,845.0816,1148.2415999999998,0.0,-98.2784,-80.95680000000002,0.594,3.98,1.0,56.4992,-102.0672,0.69591,4.15,1.0,834.6368000000001,-38.232,1259.107,0.06702000000000001,4496.0,1.0,921.6768000000001,18.014400000000002,1.0,725.5296,-128.4048,1.0,823.6032,-55.19520000000001,1.0,464202.6468147199,354784.60816127993,3.0174507045999994,1.23504,1.0,816850.9754572801,365774.43725568,3.496499686599999,1.24528,1.0,0.4773,0.7456699999999999,0.21456999999999998,1.0,30:42.2,1259.174,19310228857.0,
1.0,F,Familiarization,D20200206T1130,185535.0,845.4656,1147.176,0.0,-98.2784,-80.95680000000002,0.594,3.85,1.0,56.4992,-102.0672,0.69591,4.13,1.0,833.92,-51.912,1259.107,0.07372999999999999,4496.0,1.0,887.0912,-177.8976,1.0,765.0048000000002,-226.728,1.0,826.0608000000001,-202.3056,1.0,464413.57770751993,354455.35822079994,3.1066152680999997,1.25512,1.0,817005.6581119999,365850.07575551997,3.4501418380999995,1.26536,1.0,0.4773,0.7456699999999999,0.21456999999999998,1.0,30:42.2,1259.181,19310295445.0,
1.0,F,Familiarization,D20200206T1130,185536.0,847.3088,1146.0384,0.0,-98.2784,-80.95680000000002,0.594,3.35,1.0,57.7536,-102.0816,0.69806,4.15,1.0,832.8192,-65.92320000000001,1259.107,0.08069,4496.0,1.0,877.6959999999999,-209.8944,1.0,760.96,-258.336,1.0,819.328,-234.11520000000002,1.0,465339.28157184005,354037.84985088004,2.7857385543000004,1.2752,1.0,818652.9605222401,365443.78867200005,3.2978688609000004,1.28544,1.0,0.47831999999999997,0.74557,0.21453000000000003,1.0,30:42.2,1259.188,19310365760.0,
1.0,F,Familiarization,D20200206T1130,185537.0,849.0496,1146.2975999999999,0.0,-98.2784,-80.95680000000002,0.594,3.7100000000000004,1.0,57.7536,-102.0816,0.69806,4.010000000000001,1.0,832.128,-72.8064,1259.107,0.08728,4496.0,1.0,913.8688000000001,-113.42880000000001,1.0,732.3904,-211.16160000000002,1.0,823.1168000000001,-162.28799999999998,1.0,466295.3233612801,354117.92274432,3.0147214404000002,1.28544,1.0,818709.19827456,365043.42420480005,3.3312861990000004,1.28544,1.0,0.47831999999999997,0.74557,0.21453000000000003,1.0,30:42.2,1259.194,19310431230.0,
1.0,F,Familiarization,D20200206T1130,185538.0,848.768,1146.3696,0.0,-98.2784,-80.95680000000002,0.594,3.7700000000000005,1.0,57.7536,-102.0816,0.69806,3.91,1.0,833.5360000000001,-79.4304,1259.107,0.09375,4496.0,1.0,956.3391999999999,-78.552,1.0,750.1824,-265.536,1.0,853.2479999999999,-172.0512,1.0,465075.97496320005,353331.28682495997,3.0159456028000005,1.28544,1.0,817035.5975782402,363885.64374528005,3.4002865288000006,1.28544,1.0,0.47884,0.74529,0.21404,1.0,30:42.2,1259.201,19310495693.0,
1.0,F,Familiarization,D20200206T1130,185539.0,850.432,1142.3232,0.0,-98.2784,-80.95680000000002,0.594,3.2399999999999998,1.0,55.8592,-96.73919999999998,0.66601,4.11,1.0,823.3471999999999,-121.5936,1259.107,0.09375,4496.0,0.0,964.352,-50.9616,1.0,758.0416,-205.76160000000002,1.0,861.184,-128.3616,1.0,467555.2673791999,353268.47582208,2.791998118,1.26692,1.0,820586.2358220799,364824.6942412799,3.3927419707999995,1.2476399999999999,1.0,0.48,0.74268,0.21475999999999998,1.0,30:42.2,1259.2069999999999,19310563420.0,
1.0,F,Familiarization,D20200206T1130,185540.0,851.9424000000001,1143.5904,0.0,-98.2784,-80.95680000000002,0.594,3.79,1.0,55.8592,-96.73919999999998,0.66601,4.16,1.0,818.9440000000001,-85.176,1259.107,0.09375,4496.0,0.0,857.7024,39.1824,1.0,771.4304,-136.6704,1.0,814.5664,-48.744,1.0,468385.66354944,353660.36299775995,3.1488648099999996,1.22912,1.0,821360.3339468798,364713.36265728,3.3299096375999997,1.20984,1.0,0.48,0.74268,0.21475999999999998,1.0,30:42.2,1259.215,19310637270.0,
1.0,F,Familiarization,D20200206T1130,185541.0,852.2752,1143.9216,0.0,-98.2784,-80.95680000000002,0.594,3.8299999999999996,1.0,55.8592,-96.73919999999998,0.66601,4.25,1.0,825.7024,-59.8752,1259.107,0.09375,4496.0,0.0,952.5504000000001,57.3696,1.0,725.888,-75.9024,1.0,839.2192,-9.2736,1.0,468568.63219712,353762.78805503994,2.9668685956,1.1913200000000002,1.0,822035.91049216,364846.96055807994,3.3786816336,1.17204,1.0,0.48,0.74268,0.21475999999999998,1.0,30:42.2,1259.221,19310702777.0,
1.0,F,Familiarization,D20200206T1130,185542.0,854.528,1143.7488,0.0,-98.2784,-80.95680000000002,0.594,3.72,1.0,59.648,-101.7936,0.7013199999999999,4.05,1.0,830.2592,-43.617599999999996,1259.2069999999999,0.02051,4497.0,1.0,961.7919999999999,86.2272,1.0,725.888,-75.9024,1.0,843.8528000000001,5.1552,1.0,469807.1891968,353709.34889471997,3.0153420752,1.17204,1.0,822584.8164351999,364784.6148710399,3.3275945247999994,1.17204,1.0,0.48,0.74268,0.21475999999999998,1.0,30:42.2,1259.228,19310768550.0,
1.0,F,Familiarization,D20200206T1130,185543.0,854.7072000000001,1143.6624000000002,0.0,-98.2784,-80.95680000000002,0.594,4.029999999999999,1.0,59.648,-101.7936,0.7013199999999999,3.98,1.0,831.8464,-41.3856,1259.2069999999999,0.027469999999999998,4497.0,1.0,934.912,57.05279999999999,1.0,741.5808,-121.98240000000001,1.0,838.2464,-32.4576,1.0,469861.94976768,353649.69183744007,2.9307457512,1.19056,1.0,822719.3094144,364550.26530816,3.3385541904000005,1.20984,1.0,0.4814,0.74222,0.21474000000000001,1.0,30:42.2,1259.235,19310838117.0,
1.0,F,Familiarization,D20200206T1130,185544.0,855.0144,1143.7776,0.0,-98.2784,-80.95680000000002,0.594,3.9899999999999998,1.0,59.648,-101.7936,0.7013199999999999,4.2700000000000005,1.0,833.8688000000001,-38.4624,1259.2069999999999,0.03369,4497.0,1.0,924.16,100.656,1.0,763.8272,-148.3632,1.0,844.0064,-23.8464,1.0,469636.83753984,353388.84747264,3.0073244544,1.2283600000000001,1.0,822381.2222976,364013.33686271997,3.1424994,1.2476399999999999,1.0,0.48203999999999997,0.7417199999999999,0.21456,1.0,30:42.2,1259.241,19310900347.0,
1.0,F,Familiarization,D20200206T1130,185545.0,858.2144,1143.0144,0.0,-105.62560000000002,-89.03519999999999,0.66538,3.95,1.0,61.0304,-102.15360000000001,0.70482,4.19,1.0,834.3808,-40.4208,1259.2069999999999,0.04065,4497.0,1.0,914.9184,73.41120000000001,1.0,759.808,-177.84,1.0,837.3504,-52.2144,1.0,471394.51305984,353153.04431616,2.8595720016,1.2476399999999999,1.0,824040.4679884801,364088.97183744,3.2861387376000004,1.26692,1.0,0.48203999999999997,0.7417199999999999,0.21456,1.0,30:42.2,1259.248,19310969875.0,
1.0,F,Familiarization,D20200206T1130,185546.0,861.8496,1142.6255999999998,0.0,-105.62560000000002,-89.03519999999999,0.66538,4.04,1.0,61.0304,-102.15360000000001,0.70482,4.18,1.0,862.7456,-51.796800000000005,1259.2069999999999,0.04724,4497.0,1.0,1095.5264,-166.7664,1.0,1027.1488000000002,-95.9328,1.0,1061.3503999999998,-131.35680000000002,1.0,473479.4858496,353098.73341439996,2.750633354,1.24841,1.0,826247.4399744,364201.3476864,3.1860095420000003,1.24841,1.0,0.48226,0.7414,0.2146,1.0,30:42.2,1259.255,19311035878.0,
1.0,F,Familiarization,D20200206T1130,185547.0,862.4128000000001,1140.5520000000001,0.0,-105.62560000000002,-89.03519999999999,0.66538,3.22,1.0,61.0304,-102.15360000000001,0.70482,3.4200000000000004,1.0,898.3551999999999,-61.68959999999999,1259.2069999999999,0.053829999999999996,4497.0,1.0,1270.1183999999998,-92.70719999999999,1.0,1096.4992,-189.0288,1.0,1183.3088,-140.8752,1.0,472420.0728166401,351439.6564224001,2.527221489,1.22989,1.0,824224.940032,362625.55849728006,2.8679161654,1.22989,1.0,0.48273999999999995,0.74197,0.21398000000000003,1.0,30:42.2,1259.261,19311101118.0,
1.0,F,Familiarization,D20200206T1130,185548.0,872.1152,1144.4832000000001,0.0,-108.5952,-93.44160000000001,0.6966600000000001,3.84,1.0,61.056,-99.87840000000001,0.6855100000000001,3.96,1.0,927.0272,-67.3056,1259.2069999999999,0.06042,4497.0,1.0,1272.8832,-76.96799999999999,1.0,1096.9343999999999,-158.76,1.0,1184.896,-117.864,1.0,477734.9388697601,352650.9817958401,2.899236418,1.22005,1.0,828305.7474764802,363810.26133504004,3.2560352292000005,1.20981,1.0,0.48273999999999995,0.74197,0.21398000000000003,1.0,30:42.2,1259.268,19311167249.0,
1.0,F,Familiarization,D20200206T1130,185549.0,873.728,1144.5408,0.0,-108.5952,-93.44160000000001,0.6966600000000001,3.8,1.0,61.056,-99.87840000000001,0.6855100000000001,4.19,1.0,970.3168000000001,-63.7344,1259.2069999999999,0.06726,4497.0,1.0,1454.7968,0.6192,1.0,1351.8591999999999,-56.7072,1.0,1403.3151999999998,-28.0512,1.0,480072.2960384,353740.0203417601,2.8772181724,1.21849,1.0,832312.8596889601,365008.85770752,2.9789184516000007,1.20824,1.0,0.483,0.74259,0.21463000000000002,1.0,30:42.3,1259.275,19311235577.0,
1.0,F,Familiarization,D20200206T1130,185550.0,874.2656,1144.3968,0.0,-108.5952,-93.44160000000001,0.6966600000000001,3.8,1.0,61.056,-99.87840000000001,0.6855100000000001,4.2299999999999995,1.0,1006.592,-65.13119999999999,1259.2069999999999,0.0741,4497.0,1.0,1483.4688,-104.73119999999999,1.0,1327.8464,-56.332800000000006,1.0,1405.6448,-80.5392,1.0,480367.68186367996,353695.51466496004,2.8037610549000003,1.21692,1.0,832467.5855974399,364790.7798912,3.0513668081000005,1.20668,1.0,0.483,0.74259,0.21463000000000002,1.0,30:42.3,1259.281,19311303458.0,
1.0,F,Familiarization,D20200206T1130,185551.0,875.4431999999999,1144.4687999999999,0.0,-118.3488,-101.952,0.76012,3.7600000000000002,1.0,61.696,-100.2816,0.68679,3.85,1.0,1037.2351999999998,-70.0992,1259.2069999999999,0.08044,4497.0,1.0,1478.0928,-158.328,1.0,1331.5072,-100.9296,1.0,1404.8,-129.6288,1.0,480700.95863808,353487.04259328,2.7961967401,1.24942,1.0,832655.5336704002,364904.19772416,3.1033592895,1.23917,1.0,0.4834,0.74331,0.21449000000000001,1.0,30:42.3,1259.288,19311367114.0,
1.0,F,Familiarization,D20200206T1130,185552.0,875.5200000000001,1144.728,0.0,-118.3488,-101.952,0.76012,3.67,1.0,61.696,-100.2816,0.68679,4.010000000000001,1.0,1064.0128,-74.76480000000001,1259.2069999999999,0.08728,4497.0,1.0,1458.8159999999998,-162.3312,1.0,1365.9904000000001,-108.6624,1.0,1412.4032,-135.504,1.0,480362.102784,353286.87114239996,2.8069233216,1.2732299999999999,1.0,832206.27456,364854.96631295996,3.0399448847999997,1.2732299999999999,1.0,0.48351000000000005,0.74338,0.21431999999999998,1.0,30:42.3,1259.295,19311435143.0,
1.0,F,Familiarization,D20200206T1130,185553.0,876.2112,1144.7856,0.0,-118.3488,-101.952,0.76012,3.8299999999999996,1.0,61.696,-100.2816,0.68679,4.34,1.0,1148.5184,-82.91519999999998,1259.2069999999999,0.08728,4497.0,0.0,1401.2672,-151.1568,1.0,1325.0048000000002,-104.63040000000001,1.0,1363.1488000000002,-127.90080000000002,1.0,480741.33602303994,353304.64770047995,2.8102067039999996,1.30728,1.0,832360.7769907201,364846.07803392,3.0313120752,1.30728,1.0,0.48351000000000005,0.74338,0.21431999999999998,1.0,30:42.3,1259.302,19311503718.0,
1.0,F,Familiarization,D20200206T1130,185554.0,876.032,1146.8591999999999,0.0,-112.3072,-97.992,0.72587,3.6299999999999994,1.0,61.337599999999995,-99.432,0.67693,3.98,1.0,1255.3216,-120.5136,1259.2069999999999,0.08728,4497.0,0.0,1397.12,-184.10399999999998,1.0,1327.1552,-132.1056,1.0,1362.1248,-158.112,1.0,480912.1333248,354142.78106112004,2.7976249836,1.32836,1.0,832967.3598566403,365561.72135424,3.1255680756000004,1.32836,1.0,0.4838,0.7441399999999999,0.21444000000000002,1.0,30:42.3,1259.308,19311568588.0,
1.0,F,Familiarization,D20200206T1130,185555.0,876.2624,1147.6224,0.0,-112.3072,-97.992,0.72587,3.6799999999999997,1.0,61.337599999999995,-99.432,0.67693,4.32,1.0,1306.6239999999998,-136.728,1259.2069999999999,0.08728,4497.0,0.0,1495.1424,-181.1088,1.0,1323.3151999999998,-157.19039999999998,1.0,1409.2287999999999,-169.1568,1.0,481038.61518336006,354378.45233664004,2.8122626580000003,1.31539,1.0,833740.30454784,365668.4404224,3.0107247336,1.31539,1.0,0.4838,0.7441399999999999,0.21444000000000002,1.0,30:42.3,1259.315,19311635953.0,
1.0,F,Familiarization,D20200206T1130,185556.0,876.9024000000001,1147.3488,0.0,-112.3072,-97.992,0.72587,3.67,1.0,61.337599999999995,-99.432,0.67693,4.36,1.0,1320.3200000000002,-129.4848,1259.302,0.019530000000000002,4498.0,1.0,1404.416,-91.3392,1.0,1318.3231999999998,-124.14240000000001,1.0,1361.3824,-107.7408,1.0,481547.09458944004,354409.61916671996,2.838896128299999,1.3024200000000001,1.0,833899.99874048,365858.97543936,3.024213462399999,1.3024200000000001,1.0,0.48405,0.74495,0.21450999999999998,1.0,30:42.3,1259.3210000000001,19311699490.0,
1.0,F,Familiarization,D20200206T1130,185557.0,877.9775999999999,1147.536,0.0,-105.2928,-92.18880000000001,0.6823,3.64,1.0,63.795199999999994,-102.9312,0.69976,4.0600000000000005,1.0,1328.9472,-116.784,1259.302,0.026369999999999998,4498.0,1.0,1411.0720000000001,-39.456,1.0,1315.968,-92.5776,1.0,1363.5072,-66.024,1.0,481328.3917824,353872.56153600005,2.8355622915000005,1.26836,1.0,832472.4424704,365702.3582976,3.1090189925000002,1.27861,1.0,0.48486,0.74635,0.21415,1.0,30:42.3,1259.328,19311768104.0,
1.0,F,Familiarization,D20200206T1130,185558.0,878.0032,1147.0176,0.0,-105.2928,-92.18880000000001,0.6823,3.8200000000000003,1.0,63.795199999999994,-102.9312,0.69976,4.26,1.0,1334.7328000000002,-121.3776,1259.302,0.03345,4498.0,1.0,1434.88,-160.4304,1.0,1292.288,-128.18880000000001,1.0,1363.5839999999998,-144.3168,1.0,481342.42631679995,353712.69941759994,2.8196016919999995,1.25752,1.0,832556.6496768001,365515.85249280004,3.1006414445,1.26777,1.0,0.48486,0.74635,0.21415,1.0,30:42.3,1259.335,19311838031.0,
1.0,F,Familiarization,D20200206T1130,185559.0,878.2848,1147.5216,0.0,-105.2928,-92.18880000000001,0.6823,3.65,1.0,63.795199999999994,-102.9312,0.69976,4.010000000000001,1.0,1334.4768,-113.80319999999999,1259.302,0.03992,4498.0,1.0,1409.6128,-88.83359999999999,1.0,1256.1408000000001,-47.980799999999995,1.0,1332.8896,-68.4,1.0,481496.8061952,353868.1209216,2.9281607515,1.2466899999999999,1.0,833216.2727936,365458.1245056001,3.1454459075,1.2569299999999999,1.0,0.48486,0.74635,0.21415,1.0,30:42.3,1259.3410000000001,19311903347.0,
1.0,F,Familiarization,D20200206T1130,185560.0,878.6432,1147.464,0.0,-106.8032,-94.0752,0.69468,3.8600000000000003,1.0,64.8704,-103.92479999999999,0.7054600000000001,3.96,1.0,1334.272,-107.95680000000002,1259.302,0.04675,4498.0,1.0,1409.8176,-87.23519999999999,1.0,1256.0639999999999,-46.656,1.0,1332.9408,-66.9456,1.0,481693.2896768001,353850.358464,2.7666102745000005,1.24569,1.0,833103.9965184,365906.62656000006,3.2073288330000005,1.25593,1.0,0.48486,0.74635,0.21415,1.0,30:42.3,1259.348,19311971519.0,
1.0,F,Familiarization,D20200206T1130,185561.0,879.6672,1148.112,0.0,-106.8032,-94.0752,0.69468,3.87,1.0,64.8704,-103.92479999999999,0.7054600000000001,4.289999999999999,1.0,1338.4448,-107.8992,1259.302,0.05334,4498.0,1.0,1399.424,-73.91519999999998,1.0,1344.0256000000002,-141.00480000000002,1.0,1371.7248,-107.4672,1.0,481466.4892416,353471.537664,2.794485728,1.26577,1.0,832330.8847104,365100.2325503999,3.00990847,1.26577,1.0,0.48533000000000004,0.74645,0.2138,1.0,30:42.3,1259.355,19312037565.0,
1.0,F,Familiarization,D20200206T1130,185562.0,879.616,1148.1984,0.0,-106.8032,-94.0752,0.69468,4.17,1.0,64.8704,-103.92479999999999,0.7054600000000001,4.18,1.0,1341.1328,-108.6048,1259.302,0.0603,4498.0,1.0,1356.4416,-153.792,1.0,1374.592,-76.16159999999999,1.0,1365.5296,-114.98400000000001,1.0,481596.0932351999,353613.87620351993,2.7557855270999996,1.2756,1.0,832589.3809766399,365361.68344319996,2.9937971727,1.2756,1.0,0.48583999999999994,0.74759,0.21386999999999998,1.0,30:42.3,1259.362,19312106793.0,
1.0,F,Familiarization,D20200206T1130,185563.0,879.8464,1149.1488,0.0,-107.82719999999999,-95.29919999999998,0.70309,3.6899999999999995,1.0,63.180800000000005,-101.30399999999999,0.68571,3.8600000000000003,1.0,1343.2576,-109.87200000000001,1259.302,0.06677000000000001,4498.0,1.0,1354.24,-169.5312,1.0,1374.5408,-75.62880000000001,1.0,1364.3776,-122.5872,1.0,481722.2388940799,353906.5735526399,2.8291322435999993,1.28544,1.0,833696.6595379199,365663.2504089599,3.0229861502999995,1.2752,1.0,0.48583999999999994,0.74759,0.21386999999999998,1.0,30:42.4,1259.368,19312171507.0,
1.0,F,Familiarization,D20200206T1130,185564.0,879.9232,1149.1776,0.0,-107.82719999999999,-95.29919999999998,0.70309,3.6799999999999997,1.0,63.180800000000005,-101.30399999999999,0.68571,3.84,1.0,1341.824,-111.12480000000001,1259.302,0.07349,4498.0,1.0,1350.656,-128.8656,1.0,1301.5296,-120.8736,1.0,1326.1056000000003,-124.8624,1.0,481584.07917568,353783.05790976,2.8348169178000004,1.2752,1.0,832922.4467251201,365455.54038528004,3.1165108976,1.26496,1.0,0.48596999999999996,0.74783,0.21379,1.0,30:42.4,1259.375,19312238678.0,
1.0,F,Familiarization,D20200206T1130,185565.0,880.0,1149.1055999999999,0.0,-107.82719999999999,-95.29919999999998,0.70309,3.6899999999999995,1.0,63.180800000000005,-101.30399999999999,0.68571,3.92,1.0,1342.7456000000002,-109.6704,1259.302,0.08044,4498.0,1.0,1372.1088,-79.6608,1.0,1335.68,-104.9472,1.0,1353.9071999999999,-92.304,1.0,481626.112,353760.89216255996,2.8786289025,1.26496,1.0,832726.29354496,365584.1017190401,3.1808189296,1.25471,1.0,0.48596999999999996,0.74783,0.21379,1.0,30:42.4,1259.382,19312308965.0,
1.0,F,Familiarization,D20200206T1130,185566.0,880.1024,1148.8319999999999,0.0,-109.10719999999999,-96.58080000000001,0.71138,3.7100000000000004,1.0,64.0768,-102.18240000000002,0.69107,4.0200000000000005,1.0,1343.6416,-107.8704,1259.302,0.08703999999999999,4498.0,1.0,1374.3360000000002,-63.72,1.0,1335.68,-104.9472,1.0,1355.008,-84.3264,1.0,481321.66582272,353411.9714304,2.8096233066000003,1.25471,1.0,832327.0901760001,365301.63965951995,3.1614783255,1.25471,1.0,0.48602,0.7476,0.21363000000000001,1.0,30:42.4,1259.389,19312374600.0,
1.0,F,Familiarization,D20200206T1130,185567.0,879.9232,1148.9472,0.0,-109.10719999999999,-96.58080000000001,0.71138,3.98,1.0,64.0768,-102.18240000000002,0.69107,4.010000000000001,1.0,1345.1776,-104.01119999999999,1259.302,0.09375,4498.0,1.0,1420.9791999999998,-77.7456,1.0,1312.6656,-22.305600000000002,1.0,1366.8352,-50.0256,1.0,481088.50642943993,353348.14104576,2.7877334813999997,1.25471,1.0,832681.17725184,365464.75650047994,3.0272223365999995,1.26496,1.0,0.48608,0.74783,0.21356999999999998,1.0,30:42.4,1259.395,19312441111.0,
1.0,F,Familiarization,D20200206T1130,185568.0,879.9744,1149.3647999999998,0.0,-109.10719999999999,-96.58080000000001,0.71138,3.8299999999999996,1.0,64.0768,-102.18240000000002,0.69107,4.029999999999999,1.0,1347.9936,-104.09759999999999,1259.302,0.10022,4498.0,1.0,1457.5104,-95.4576,1.0,1323.0336,-115.5168,1.0,1390.2592,-105.49440000000001,1.0,481116.4994764799,353476.5700838399,2.7819030203999997,1.26496,1.0,832597.19811072,365491.3280256,3.0652612892999995,1.2752,1.0,0.48608,0.74783,0.21356999999999998,1.0,30:42.4,1259.402,19312505769.0,
1.0,F,Familiarization,D20200206T1130,185569.0,881.5616,1149.8111999999999,0.0,-107.392,-95.4576,0.70203,3.67,1.0,64.0768,-102.32639999999999,0.69107,4.09,1.0,1350.4512,-105.0624,1259.302,0.10680999999999999,4498.0,1.0,1455.744,-111.61439999999999,1.0,1324.0832,-129.2976,1.0,1389.9263999999998,-120.456,1.0,481487.78844160005,353249.5961088,2.8172120775000002,1.2752,1.0,831893.3368832001,365207.7373056,2.9730343835000004,1.28544,1.0,0.48648,0.74873,0.21335,1.0,30:42.4,1259.4080000000001,19312572394.0,
1.0,F,Familiarization,D20200206T1130,185570.0,881.5616,1149.3072,0.0,-107.392,-95.4576,0.70203,3.66,1.0,64.0768,-102.32639999999999,0.69107,3.98,1.0,1349.1711999999998,-108.64800000000001,1259.302,0.11365,4498.0,1.0,1366.3744,-157.23360000000002,1.0,1288.3712,-182.0448,1.0,1327.36,-169.64639999999997,1.0,482661.32324351993,353955.35644416,2.7543697076999996,1.28544,1.0,833836.82138112,365986.99141632,3.0278025026999997,1.28544,1.0,0.4866,0.7488,0.21386999999999998,1.0,30:42.4,1259.415,19312640662.0,
1.0,F,Familiarization,D20200206T1130,185571.0,881.92,1148.4864,0.0,-107.392,-95.4576,0.70203,3.46,1.0,64.0768,-102.32639999999999,0.69107,3.87,1.0,1356.1088,-112.9824,1259.302,0.12061,4498.0,1.0,1566.7456000000002,-303.12,1.0,1395.1743999999999,-78.9264,1.0,1480.96,-191.0304,1.0,482857.54982399987,353702.57236992,2.8596921279,1.28544,1.0,834201.2421734398,365862.81678336,3.2092925846999996,1.28544,1.0,0.4866,0.7488,0.21386999999999998,1.0,30:42.4,1259.422,19312709983.0,
1.0,F,Familiarization,D20200206T1130,185572.0,886.0415999999999,1147.896,0.0,-109.20960000000001,-97.6896,0.72192,3.5100000000000002,1.0,64.2048,-100.8432,0.68253,3.95,1.0,1362.3296000000003,-117.40319999999998,1259.302,0.12708,4498.0,1.0,1565.3888000000002,-322.54560000000004,1.0,1395.3024,-80.22240000000001,1.0,1480.3456,-201.38400000000001,1.0,484728.55019519996,353239.740288,2.778174795,1.29669,1.0,836255.1345151999,365394.7501056,2.9842093759999995,1.28644,1.0,0.48698,0.74744,0.2137,1.0,30:42.4,1259.4289999999999,19312774231.0,
