ParticipantNumber,TryNumber,Workload,simulationDateTime,Counter,CursorX,CursorY,CursorState,LeftEyeX,LeftEyeY,LeftEyeZ,LeftEyePupilDiamet,LeftEyePupilValid,RightEyeX,RightEyeY,RightEyeZ,RightEyePupilDiame,RightEyePupilValid,FixedPogX,FixedPogY,FixedPogStart,FixedPogDuration,FixedPogId,FixedPogValid,LeftPogX,LeftPogY,LeftPogValid,RightPogX,RightPogY,RightPogValid,BestPogX,BestPogY,BestPogValid,LeftPupilX,LeftPupilY,LeftPupilDiameter,LeftPupilScale,LeftPupilValid,RightPupilX,RightPupilY,RightPupilDiameter,RightPupilScale,RightPupilValid,MarkerX,MarkerY,MarkerScale,MarkerValid,SystemTime,Time,TimeTick,UserData,MissionTime
114,T,Training,D20200305T0747,220252,992.128,855.3744,0,-76.1088,-29.3904,0.67199,4.59,1,83.84,-30.2256,0.66778,4.33,1,1938.0479999999998,962.6256,1534.4679999999998,0.04028,5112,1,1968.1536,1016.3952,1,2021.4272,956.9376,1,1994.7776,986.6592,1,992.128,855.3744,19.667479999999998,0.9269,1,1616.5632,860.4576,19.5761,0.9269,1,0.50121,0.51651,0.20851999999999998,1,7:47:41 AM,1534.5079999999998,2350000000000.0,,0.28199999999969805
114,T,Training,D20200305T0747,220253,993.0496,855.3312,0,-76.1088,-29.3904,0.67199,4.63,1,83.84,-30.2256,0.66778,4.33,1,1935.6416,957.96,1534.4679999999998,0.04675,5112,1,1944.6784,923.0832,1,1892.8384,927.576,1,1918.7712,925.3296,1,993.0496,855.3312,19.40936,0.9269,1,1617.28,860.6016,19.184079999999998,0.9269,1,0.5019399999999999,0.51657,0.20879,1,7:47:41 AM,1534.514,2350000000000.0,,0.28799999999978354
114,T,Training,D20200305T0747,220254,993.3312,855.3744,0,-76.3392,-29.6784,0.6786,4.62,1,85.4272,-30.8304,0.67645,4.34,1,1933.7728,954.3456,1534.4679999999998,0.054439999999999995,5112,1,1944.6784,923.0832,1,1892.8384,927.576,1,1918.7712,925.3296,1,993.3312,855.3744,19.67657,0.9269,1,1617.7920000000001,860.6736,19.49196,0.9269,1,0.5019399999999999,0.51657,0.20879,1,7:47:41 AM,1534.5220000000002,2350000000000.0,,0.2960000000000491
114,T,Training,D20200305T0747,220255,994.6368,855.3744,0,-76.3392,-29.6784,0.6786,4.57,1,85.4272,-30.8304,0.67645,4.31,1,1935.1296,954.3312,1534.4679999999998,0.06018,5112,1,2008.4992,943.4016,1,1886.3616,965.1024,1,1947.4432,954.2592,1,994.6368,855.3744,19.48027,0.9269,1,1619.2768,860.9904,19.20628,0.9269,1,0.50242,0.51665,0.20711999999999997,1,7:47:41 AM,1534.5279999999998,2350000000000.0,,0.30199999999967986
114,T,Training,D20200305T0747,220256,995.1744,855.1152,0,-76.3392,-29.6784,0.6786,4.54,1,85.4272,-30.8304,0.67645,4.28,1,1937.8688,959.1696,1534.4679999999998,0.06713999999999999,5112,1,1994.7264,998.0352,1,1936.0512,1017.072,1,1965.3888,1007.5536,1,995.1744,855.1152,19.74832,0.9269,1,1619.9936,861.192,19.48059,0.9269,1,0.50242,0.51665,0.20711999999999997,1,7:47:41 AM,1534.535,2350000000000.0,,0.3089999999999691
114,T,Training,D20200305T0747,220257,995.7376,855.1872,0,-78.1312,-30.5712,0.70057,4.54,1,97.4336,-34.8336,0.76435,4.29,1,1941.0944,962.0496,1534.4679999999998,0.07349,5112,1,1998.08,991.5984,1,1954.816,995.9904,1,1976.4479999999999,993.8016,1,995.7376,855.1872,19.629839999999998,0.93471,1,1620.4544,861.2639999999999,19.535970000000002,0.9510799999999999,1,0.50348,0.51672,0.2084,1,7:47:41 AM,1534.5410000000002,2350000000000.0,,0.31500000000005457
114,T,Training,D20200305T0747,220258,997.0688,855.0144,0,-78.1312,-30.5712,0.70057,4.56,1,97.4336,-34.8336,0.76435,4.27,1,1944.96,963.3312,1534.4679999999998,0.08044,5112,1,1987.5839999999998,964.6704,1,1995.4176,992.6496,1,1991.5008,978.6528,1,997.0688,855.0144,19.65149,0.9588899999999999,1,1621.9904,861.4368,19.43769,0.97526,1,0.50389,0.51675,0.20639000000000002,1,7:47:41 AM,1534.5479999999998,2350000000000.0,,0.32199999999966167
114,T,Training,D20200305T0747,220259,997.9392,854.8272,0,-78.1312,-30.5712,0.70057,4.53,1,97.4336,-34.8336,0.76435,4.33,1,1947.5712,961.056,1534.4679999999998,0.08716,5112,1,1996.4672,911.1744,1,1965.9008,951.7392,1,1981.184,931.4496,1,997.9392,854.8272,20.00677,0.9830700000000001,1,1622.8608,861.552,19.39791,0.99944,1,0.50389,0.51675,0.20639000000000002,1,7:47:41 AM,1534.555,2350000000000.0,,0.3289999999999509
114,T,Training,D20200305T0747,220260,999.04,855.0,0,-75.264,-29.6496,0.6829999999999999,4.62,1,87.04,-30.9888,0.67679,4.3,1,1950.0288,958.6080000000001,1534.4679999999998,0.09351,5112,1,2003.0720000000001,897.0048,1,1965.9008,951.7392,1,1984.4864,924.3792,1,999.04,855.0,19.55856,0.99944,1,1623.7056,861.48,19.34029,0.99944,1,0.50502,0.5168,0.20765999999999998,1,7:47:41 AM,1534.5610000000001,2350000000000.0,,0.3350000000000364
114,T,Training,D20200305T0747,220261,1000.6528,854.5392,0,-75.264,-29.6496,0.6829999999999999,4.52,1,87.04,-30.9888,0.67679,4.32,1,1952.0768,960.4656,1534.4679999999998,0.10107000000000001,5112,1,1997.9520000000002,958.3056,1,1968.0256,1018.1376,1,1982.976,988.2288,1,1000.6528,854.5392,19.70777,0.9916299999999999,1,1625.5744,861.8832,19.36748,0.97526,1,0.50556,0.51677,0.20646,1,7:47:41 AM,1534.569,2350000000000.0,,0.3429999999998472
114,T,Training,D20200305T0747,220262,1000.96,854.6112,0,-75.264,-29.6496,0.6829999999999999,4.46,1,87.04,-30.9888,0.67679,4.29,1,1957.0432,957.1248,1534.4679999999998,0.10680999999999999,5112,1,2022.144,934.6608,1,2050.4064,872.9856,1,2036.2752,903.816,1,1000.96,854.6112,20.45946,0.96745,1,1626.0096,862.056,19.7386,0.9510799999999999,1,0.50556,0.51677,0.20646,1,7:47:41 AM,1534.5739999999998,2350000000000.0,,0.34799999999972897
114,T,Training,D20200305T0747,220263,1002.0096,854.2656,0,-78.848,-31.392,0.7232,4.55,1,87.7568,-30.9456,0.6742600000000001,4.28,1,1961.1648,954.5472,1534.4679999999998,0.11377000000000001,5112,1,2018.8928,941.0112,1,2044.0064,880.5312,1,2031.4368,910.7712,1,1002.0096,854.2656,19.63095,0.96001,1,1627.1616,862.1568,19.47614,0.9436399999999999,1,0.50739,0.51676,0.20794,1,7:47:41 AM,1534.5810000000001,2350000000000.0,,0.3550000000000182
114,T,Training,D20200305T0747,220264,1003.5968,854.1648,0,-78.848,-31.392,0.7232,4.58,1,87.7568,-30.9456,0.6742600000000001,4.37,1,1965.0048,952.56,1534.4679999999998,0.12036,5112,1,2021.3504,920.9808,1,2047.0016,912.3408,1,2034.1760000000002,916.6608,1,1003.5968,854.1648,19.933529999999998,0.9603799999999999,1,1628.8256,862.1568,19.57357,0.9603799999999999,1,0.50739,0.51676,0.20794,1,7:47:41 AM,1534.588,2350000000000.0,,0.36199999999985266
114,T,Training,D20200305T0747,220265,1004.5696,854.3952,0,-78.848,-31.392,0.7232,4.59,1,87.7568,-30.9456,0.6742600000000001,4.31,1,1965.4912,950.6160000000001,1534.4679999999998,0.1272,5112,1,1960.2944,916.2432,1,1989.2479999999998,911.2176,1,1974.7584,913.7232,1,1004.5696,854.3952,19.930039999999998,0.9771200000000001,1,1629.5168,862.3728,19.974870000000003,0.9771200000000001,1,0.50739,0.51676,0.20794,1,7:47:41 AM,1534.595,2350000000000.0,,0.3689999999999145
114,T,Training,D20200305T0747,220266,1005.056,854.1792,0,-73.2672,-29.4912,0.67918,4.57,1,94.7968,-33.2208,0.722,4.29,1,1966.2336,948.4992,1534.4679999999998,0.13402999999999998,5112,1,1960.2944,916.2432,1,2002.0224,895.7664,1,1981.1584,906.0048,1,1005.056,854.1792,19.81265,0.9771200000000001,1,1630.2336,862.5888,19.61747,0.99349,1,0.5090100000000001,0.517,0.20751999999999998,1,7:47:41 AM,1534.602,2350000000000.0,,0.37599999999997635
114,T,Training,D20200305T0747,220267,1007.0016,854.352,0,-73.2672,-29.4912,0.67918,4.6,1,94.7968,-33.2208,0.722,4.3,1,1967.0016,948.7152,1534.4679999999998,0.1405,5112,1,1963.648,920.52,1,2002.3296,985.9968,1,1983.0016,953.2512,1,1007.0016,854.352,19.62455,0.97675,1,1631.4879999999998,863.0784,19.677039999999998,0.9931200000000001,1,0.5090100000000001,0.517,0.20751999999999998,1,7:47:41 AM,1534.608,2350000000000.0,,0.38199999999983447
114,T,Training,D20200305T0747,220268,1007.5904,854.2080000000001,0,-73.2672,-29.4912,0.67918,4.56,1,94.7968,-33.2208,0.722,4.3,1,1969.6896,945.3888,1534.4679999999998,0.14819000000000002,5112,1,2047.5648,912.456,1,2009.3696,832.5216,1,2028.4672,872.4816,1,1007.5904,854.2080000000001,19.67024,0.9763799999999999,1,1632.5120000000002,863.2656,19.580779999999997,0.99275,1,0.5090100000000001,0.517,0.20751999999999998,1,7:47:41 AM,1534.616,2350000000000.0,,0.38999999999987267
114,T,Training,D20200305T0747,220269,1008.0768,854.1504,0,-80.1792,-32.616,0.75133,4.61,1,89.3696,-31.3344,0.67474,4.27,1,1972.2752,942.0624,1534.4679999999998,0.15381,5112,1,2055.0144,898.2144,1,2009.3696,832.5216,1,2032.2048,865.368,1,1008.0768,854.1504,19.62914,0.99275,1,1633.3056,863.6688,19.79849,0.99275,1,0.5090100000000001,0.517,0.20751999999999998,1,7:47:41 AM,1534.621,2350000000000.0,,0.3949999999999818
114,T,Training,D20200305T0747,220270,1009.6128,854.1216,0,-80.1792,-32.616,0.75133,4.61,1,89.3696,-31.3344,0.67474,4.31,1,1975.8336,940.176,1534.4679999999998,0.16052,5112,1,2047.872,882.5039999999999,1,2073.6512,907.4016,1,2060.7744,894.9456,1,1009.6128,854.1216,19.96796,1.00949,1,1634.9184,863.8992,19.50907,0.9931200000000001,1,0.51059,0.51742,0.20790999999999998,1,7:47:41 AM,1534.628,2350000000000.0,,0.4019999999998163
114,T,Training,D20200305T0747,220271,1010.4064,854.3232,0,-80.1792,-32.616,0.75133,4.58,1,89.3696,-31.3344,0.67474,4.33,1,1977.1136,939.8016,1534.4679999999998,0.1676,5112,1,2031.2832,910.512,1,1987.8912,950.1696,1,2009.6,930.3408,1,1010.4064,854.3232,20.000970000000002,1.00986,1,1635.7888,864.1008,19.16564,0.99349,1,0.51173,0.51758,0.2061,1,7:47:41 AM,1534.635,2350000000000.0,,0.4089999999998781
114,T,Training,D20200305T0747,220272,1011.072,854.424,0,-71.6032,-29.448,0.67823,4.57,1,97.2288,-33.7968,0.7276600000000001,4.31,1,1978.1888,939.7008,1534.4679999999998,0.17407,5112,1,2024.32,924.3072,1,1987.8912,950.1696,1,2006.0928,937.2384,1,1011.072,854.424,19.96039,0.99349,1,1636.224,864.0432,19.509710000000002,0.99349,1,0.51173,0.51758,0.2061,1,7:47:41 AM,1534.642,2350000000000.0,,0.41599999999994
114,T,Training,D20200305T0747,220273,1012.9664,854.2080000000001,0,-71.6032,-29.448,0.67823,4.62,1,97.2288,-33.7968,0.7276600000000001,4.33,1,1978.2144,939.8016,1534.4679999999998,0.18054,5112,1,1961.8816,909.7056,1,1995.2896,975.168,1,1978.5728,942.4368,1,1012.9664,854.2080000000001,19.51959,0.97675,1,1637.7088,864.5616,19.737560000000002,0.9931200000000001,1,0.51226,0.51767,0.20715,1,7:47:41 AM,1534.648,2350000000000.0,,0.4219999999997981
114,T,Training,D20200305T0747,220274,1013.7088,854.1504,0,-71.6032,-29.448,0.67823,4.59,1,97.2288,-33.7968,0.7276600000000001,4.3,1,1980.2368,940.1904,1534.4679999999998,0.1875,5112,1,2042.5216,910.0656,1,2031.9744,991.7280000000001,1,2037.2479999999998,950.904,1,1013.7088,854.1504,19.7457,0.9763799999999999,1,1638.656,864.5039999999999,19.4956,0.99275,1,0.51349,0.5178,0.20690999999999998,1,7:47:41 AM,1534.655,2350000000000.0,,0.42899999999985994
114,T,Training,D20200305T0747,220275,1014.1184,853.9632,0,-77.2096,-32.0976,0.73935,4.54,1,91.9296,-31.824,0.68215,4.27,1,1982.2592,940.3056,1534.4679999999998,0.19495,5112,1,2049.92,895.7808,1,2031.9744,991.7280000000001,1,2040.9344,943.7616,1,1014.1184,853.9632,19.91094,0.99275,1,1639.5520000000001,864.7632,19.44412,0.99275,1,0.51349,0.5178,0.20690999999999998,1,7:47:41 AM,1534.6629999999998,2350000000000.0,,0.43699999999967076
114,T,Training,D20200305T0747,220276,1015.7312,854.0352,0,-77.2096,-32.0976,0.73935,4.55,1,91.9296,-31.824,0.68215,4.31,1,1982.9248,939.1824,1534.4679999999998,0.20081,5112,1,2074.4192,934.488,1,1930.9312,876.4848,1,2002.6624,905.4864,1,1015.7312,854.0352,19.915860000000002,1.00949,1,1641.0624,864.9792,19.61326,0.9931200000000001,1,0.5139199999999999,0.51784,0.20621,1,7:47:41 AM,1534.668,2350000000000.0,,0.4419999999997799
114,T,Training,D20200305T0747,220277,1016.6272,853.8480000000001,0,-77.2096,-32.0976,0.73935,4.56,1,91.9296,-31.824,0.68215,4.39,1,1983.2576,938.5776,1534.4679999999998,0.20776,5112,1,1999.104,941.6448,1,1988.2496,898.0416,1,1993.6768,919.8432,1,1016.6272,853.8480000000001,19.97394,1.00986,1,1641.9328,865.3104,19.50532,0.99349,1,0.5139199999999999,0.51784,0.20621,1,7:47:41 AM,1534.675,2350000000000.0,,0.44899999999984175
114,T,Training,D20200305T0747,220278,1017.4976,853.7760000000001,0,-70.2976,-29.4048,0.68066,4.65,1,97.7408,-33.7104,0.71917,4.28,1,1983.4879999999998,938.2032,1534.4679999999998,0.21423000000000003,5112,1,1992.576,954.936,1,1988.2496,898.0416,1,1990.4256,926.4816,1,1017.4976,853.7760000000001,19.57219,0.99349,1,1642.496,865.1088,19.35099,0.99349,1,0.5152,0.51786,0.20749,1,7:47:41 AM,1534.682,2350000000000.0,,0.4559999999999036
114,T,Training,D20200305T0747,220279,1019.1104,853.6176,0,-70.2976,-29.4048,0.68066,4.56,1,97.7408,-33.7104,0.71917,4.24,1,1983.6928,938.3472,1534.4679999999998,0.22083000000000003,5112,1,1969.5872,965.6784,1,2011.2896,919.8864,1,1990.4512,942.7824,1,1019.1104,853.6176,19.834770000000002,0.97675,1,1644.3136,865.4112,19.52362,0.9931200000000001,1,0.51569,0.51788,0.20656,1,7:47:41 AM,1534.6879999999999,2350000000000.0,,0.4619999999997617
114,T,Training,D20200305T0747,220280,1019.7248,853.6752,0,-70.2976,-29.4048,0.68066,4.56,1,97.7408,-33.7104,0.71917,4.27,1,1984.3072,937.6992,1534.4679999999998,0.22754000000000002,5112,1,2055.5008,929.3184,1,1955.328,902.1312,1,2005.4272,915.7248,1,1019.7248,853.6752,20.42795,0.9763799999999999,1,1645.1072,865.3536,19.31924,0.99275,1,0.51569,0.51788,0.20656,1,7:47:41 AM,1534.695,2350000000000.0,,0.46899999999982356
114,T,Training,D20200305T0747,220281,1020.8256,853.3296,0,-74.0352,-31.1616,0.72495,4.62,1,91.8784,-31.4208,0.6703399999999999,4.29,1,1984.9984,936.8928,1534.4679999999998,0.23438,5112,1,2063.104,915.3648,1,1955.328,902.1312,1,2009.2160000000001,908.7552,1,1020.8256,853.3296,19.50909,0.99275,1,1645.7984,865.1088,19.51342,0.99275,1,0.51678,0.51788,0.20772,1,7:47:41 AM,1534.7020000000002,2350000000000.0,,0.4760000000001128
114,T,Training,D20200305T0747,220282,1022.0544,853.0704,0,-74.0352,-31.1616,0.72495,4.56,1,91.8784,-31.4208,0.6703399999999999,4.25,1,1984.384,936.0,1534.4679999999998,0.24181999999999998,5112,1,1975.8848,907.7616,1,1948.5696,899.712,1,1962.2144,903.7296,1,1022.0544,853.0704,19.774420000000003,1.00949,1,1647.104,865.2239999999999,19.52463,0.9931200000000001,1,0.51737,0.5178,0.20686999999999997,1,7:47:41 AM,1534.7089999999998,2350000000000.0,,0.4829999999997199
114,T,Training,D20200305T0747,220283,1022.592,853.0416,0,-74.0352,-31.1616,0.72495,4.53,1,91.8784,-31.4208,0.6703399999999999,4.32,1,1984.9984,935.4960000000001,1534.4679999999998,0.2478,5112,1,1993.0112,908.1648,1,2023.3216,925.6752,1,2008.1664,916.92,1,1022.592,853.0416,20.17918,1.00986,1,1647.8976,865.1664,19.375770000000003,0.99349,1,0.51737,0.5178,0.20686999999999997,1,7:47:41 AM,1534.715,2350000000000.0,,0.48899999999980537
114,T,Training,D20200305T0747,220284,1023.6160000000001,852.696,0,-70.8608,-30.2256,0.70304,4.6,1,99.8912,-33.8832,0.7227899999999999,4.29,1,1985.6384,935.0208,1534.4679999999998,0.25513,5112,1,1989.6576,915.3936,1,2029.5936,918.5328,1,2009.6256,916.9632,1,1023.6160000000001,852.696,19.84787,1.0013,1,1648.64,865.2384,19.24474,1.0013,1,0.5183399999999999,0.5177,0.20756999999999998,1,7:47:41 AM,1534.723,2350000000000.0,,0.49699999999984357
114,T,Training,D20200305T0747,220285,1025.2544,852.696,0,-70.8608,-30.2256,0.70304,4.58,1,99.8912,-33.8832,0.7227899999999999,4.28,1,1986.0479999999998,934.5024,1534.4679999999998,0.26099,5112,1,1980.1088,898.1856,1,2023.5008,929.9088,1,2001.8176,914.04,1,1025.2544,852.696,19.78174,0.9923700000000001,1,1650.2016,865.4688,19.60321,1.00874,1,0.5183399999999999,0.5177,0.20756999999999998,1,7:47:41 AM,1534.729,2350000000000.0,,0.5029999999999291
114,T,Training,D20200305T0747,220286,1026.1504,852.7104,0,-70.8608,-30.2256,0.70304,4.53,1,99.8912,-33.8832,0.7227899999999999,4.32,1,1986.6112,934.6752,1534.4679999999998,0.26807,5112,1,2020.736,949.6944,1,1998.6688,933.9984,1,2009.7024,941.8464,1,1026.1504,852.7104,19.96051,0.9998100000000001,1,1651.7376,865.6272,19.23788,1.0161799999999999,1,0.51902,0.51769,0.20701999999999998,1,7:47:41 AM,1534.736,2350000000000.0,,0.5099999999999909
114,T,Training,D20200305T0747,220287,1027.2,852.5664,0,-68.6848,-29.5344,0.6906899999999999,4.53,1,101.6064,-34.0848,0.7270800000000001,4.32,1,1987.1744,934.8480000000001,1534.4679999999998,0.27441,5112,1,2020.5824,949.9968,1,1998.3872,934.3296,1,2009.4976,942.1632,1,1027.2,852.5664,19.84337,0.99944,1,1652.3008,865.3248,19.28487,1.01581,1,0.52042,0.5176,0.2062,1,7:47:41 AM,1534.7420000000002,2350000000000.0,,0.5160000000000764
114,T,Training,D20200305T0747,220288,1029.4016,852.2352,0,-68.6848,-29.5344,0.6906899999999999,4.51,1,101.6064,-34.0848,0.7270800000000001,4.26,1,1988.8896,934.128,1534.4679999999998,0.28137,5112,1,2049.9456,902.4048,1,2073.216,904.3632,1,2061.5936,903.3839999999999,1,1029.4016,852.2352,19.78456,1.008,1,1654.3488,865.3104,19.43319,1.008,1,0.52042,0.5176,0.2062,1,7:47:41 AM,1534.749,2350000000000.0,,0.5229999999999109
114,T,Training,D20200305T0747,220289,1030.1696,851.9472,0,-68.6848,-29.5344,0.6906899999999999,4.5,1,101.6064,-34.0848,0.7270800000000001,4.26,1,1991.5776,934.488,1534.4679999999998,0.28881999999999997,5112,1,2103.1936,956.3472,1,2110.72,944.5536,1,2106.9568,950.4432,1,1030.1696,851.9472,19.77854,1.00019,1,1654.656,865.4112,19.43251,1.00019,1,0.52042,0.5176,0.2062,1,7:47:41 AM,1534.756,2350000000000.0,,0.5299999999999727
114,T,Training,D20200305T0747,220290,1030.528,851.9472,0,-69.9904,-30.24,0.7106899999999999,4.51,1,98.7648,-32.904,0.70194,4.24,1,1994.0608,934.9344,1534.4679999999998,0.29468,5112,1,2103.1936,956.3472,1,2103.04,952.3439999999999,1,2103.1168,954.3456,1,1030.528,851.9472,19.41013,1.00019,1,1655.3984,865.5696,19.33253,0.99146,1,0.52162,0.51745,0.20686999999999997,1,7:47:41 AM,1534.7620000000002,2350000000000.0,,0.5360000000000582
114,T,Training,D20200305T0747,220291,1031.5776,852.0336,0,-69.9904,-30.24,0.7106899999999999,4.54,1,98.7648,-32.904,0.70194,4.28,1,1996.0320000000002,934.8336,1534.4679999999998,0.30115,5112,1,2114.2784,921.6,1,2055.68,939.096,1,2084.992,930.3552,1,1031.5776,852.0336,19.734820000000003,0.9992700000000001,1,1656.3712,865.3968,19.277479999999997,0.99054,1,0.52162,0.51745,0.20686999999999997,1,7:47:41 AM,1534.769,2350000000000.0,,0.5429999999998927
114,T,Training,D20200305T0747,220292,1032.32,851.8608,0,-69.9904,-30.24,0.7106899999999999,4.54,1,98.7648,-32.904,0.70194,4.25,1,1998.3872,934.632,1534.4679999999998,0.30785999999999997,5112,1,2100.7872,939.1104,1,2112.6656,911.7504,1,2106.7264,925.4304,1,1032.32,851.8608,19.35516,0.99835,1,1656.832,865.5408,19.31468,0.98962,1,0.52237,0.51741,0.20719,1,7:47:41 AM,1534.776,2350000000000.0,,0.5499999999999545
114,T,Training,D20200305T0747,220293,1032.576,851.8176,0,-67.4048,-29.3472,0.68982,4.54,1,102.272,-33.9984,0.72382,4.27,1,2000.7168,934.3728,1534.4679999999998,0.31482,5112,1,2100.3264,939.8592,1,2119.5776,904.4208,1,2109.952,922.1328,1,1032.576,851.8176,19.479029999999998,0.9974299999999999,1,1657.3184,865.6272,19.1172,0.9974299999999999,1,0.52237,0.51741,0.20719,1,7:47:41 AM,1534.7820000000002,2350000000000.0,,0.55600000000004
114,T,Training,D20200305T0747,220294,1033.4464,851.6160000000001,0,-67.4048,-29.3472,0.68982,4.56,1,102.272,-33.9984,0.72382,4.27,1,2005.376,935.3808,1534.4679999999998,0.32141,5112,1,2094.7712,916.2144,1,2045.9520000000002,938.4768,1,2070.3744,927.3456,1,1033.4464,851.6160000000001,19.5508,0.9974299999999999,1,1658.0096,865.7424,19.235960000000002,1.00616,1,0.5229199999999999,0.51736,0.20717,1,7:47:41 AM,1534.789,2350000000000.0,,0.5629999999998745
114,T,Training,D20200305T0747,220295,1033.7792,851.5584,0,-67.4048,-29.3472,0.68982,4.5,1,102.272,-33.9984,0.72382,4.28,1,2008.0128,934.2719999999999,1534.4679999999998,0.32813000000000003,5112,1,2065.7664,902.808,1,2101.3248,867.3839999999999,1,2083.5328,885.096,1,1033.7792,851.5584,19.23777,1.00616,1,1658.2912,866.0448,19.205070000000003,1.01489,1,0.5233300000000001,0.5174300000000001,0.20631999999999998,1,7:47:41 AM,1534.796,2350000000000.0,,0.5699999999999363
114,T,Training,D20200305T0747,220296,1034.1376,851.6160000000001,0,-66.2528,-29.0304,0.68215,4.53,1,99.7632,-33.12,0.70329,4.22,1,2010.9568,932.6160000000001,1534.4679999999998,0.33557,5112,1,2066.176,902.0160000000001,1,2094.6688,874.8864,1,2080.4096,888.4512,1,1034.1376,851.6160000000001,19.23585,1.00708,1,1658.8032,866.16,19.19971,1.00708,1,0.5233300000000001,0.5174300000000001,0.20631999999999998,1,7:47:41 AM,1534.8029999999999,2350000000000.0,,0.5769999999997708
114,T,Training,D20200305T0747,220297,1034.752,851.9472,0,-66.2528,-29.0304,0.68215,4.49,1,99.7632,-33.12,0.70329,4.25,1,2011.3664,931.2624,1534.4679999999998,0.34155,5112,1,2037.6576,970.6176,1,1997.6448,881.7696,1,2017.664,926.1936,1,1034.752,851.9472,19.505329999999997,0.9992700000000001,1,1659.6992,866.3904,19.41478,0.99054,1,0.52377,0.51753,0.20751999999999998,1,7:47:41 AM,1534.809,2350000000000.0,,0.5829999999998563
114,T,Training,D20200305T0747,220298,1035.0336,852.048,0,-66.2528,-29.0304,0.68215,4.5,1,99.7632,-33.12,0.70329,4.23,1,2013.9264,929.8944,1534.4679999999998,0.34839000000000003,5112,1,2087.0144,956.4192,1,1989.7088,887.9760000000001,1,2038.3744,922.2048,1,1035.0336,852.048,20.05343,0.9827299999999999,1,1659.8784,866.4912,19.58871,0.9740000000000001,1,0.52377,0.51753,0.20751999999999998,1,7:47:41 AM,1534.816,2350000000000.0,,0.5899999999999181
114,T,Training,D20200305T0747,220299,1035.5712,851.8896,0,-67.456,-29.808000000000003,0.6986399999999999,4.49,1,94.9248,-31.4496,0.66642,4.21,1,2016.3072,928.7712,1534.4679999999998,0.35486,5112,1,2082.7136,963.576,1,1976.8832,903.8592,1,2029.7984,933.7104,1,1035.5712,851.8896,19.53055,0.9740000000000001,1,1660.4160000000002,866.6208,19.083289999999998,0.95763,1,0.5242899999999999,0.51766,0.20578000000000002,1,7:47:41 AM,1534.8229999999999,2350000000000.0,,0.5969999999997526
114,T,Training,D20200305T0747,220300,1036.4416,851.76,0,-67.456,-29.808000000000003,0.6986399999999999,4.57,1,94.9248,-31.4496,0.66642,4.26,1,2017.9456,927.8208,1534.4679999999998,0.36157,5112,1,2090.4192,954.3888,1,2057.2672,926.784,1,2073.856,940.5792,1,1036.4416,851.76,19.575129999999998,0.96544,1,1661.1072,866.6496,19.53346,0.9578,1,0.52458,0.51769,0.20747,1,7:47:41 AM,1534.829,2350000000000.0,,0.6029999999998381
114,T,Training,D20200305T0747,220301,1036.8512,851.7024,0,-67.456,-29.808000000000003,0.6986399999999999,4.54,1,94.9248,-31.4496,0.66642,4.24,1,2019.7376,927.5039999999999,1534.4679999999998,0.36829,5112,1,2051.1744,914.5872,1,1956.4032,906.2352,1,2003.7888,910.4112,1,1036.8512,851.7024,19.55709,0.9656100000000001,1,1661.6704,866.4768,19.30141,0.9579700000000001,1,0.52458,0.51769,0.20747,1,7:47:41 AM,1534.836,2350000000000.0,,0.6099999999999
