participantNumber,TrialNumber,WorkloadCondition,SystemDate,SystemTime,MissionTime,TaskType,UAVNumber,MessageTime,MessageFrom,MessageResponseRequested,MessageContent,MessageCorrectAnswer,MessageAnswerAccuracy,MessageResponseTime,FLPlannedStartTime,FLRealStartTime,FLStopSystemTime,FLStopTime,FLResponseTime,FLAccuracy,TDWaypointOrder,TDWaypointLocation,TDTargetPresent,TDTargetSpawnTime,TDFinalInput,TDRespone,TDButtonClickTime,TDResponseTimestamp,TDResponseTime,RRTimePlanProjNFZ,RRTimeProjNFZ,RRTimeofRR,RRFinalInput,RRSuccessfulRR,RRResponseTime,Score,HighestPossibleScore
227,1,G,3/12/2020,42:00.3,590.0501,TargetDetection,11,,,,,,,,,,,,,,59,6,1,7,1,TP,597.6934,6.685344,3.685344,,,,,,,100,100
227,1,G,3/12/2020,42:00.3,590.0731,TargetDetection,2,,,,,,,,,,,,,,59,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.3,600.0494,TargetDetection,4,,,,,,,,,,,,,,60,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.3,600.0494,TargetDetection,16,,,,,,,,,,,,,,60,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.2,599.9803,TargetDetection,7,,,,,,,,,,,,,,60,1,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,42:10.3,600.0494,TargetDetection,8,,,,,,,,,,,,,,60,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.2,600.0021,TargetDetection,13,,,,,,,,,,,,,,60,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.3,600.0699,TargetDetection,14,,,,,,,,,,,,,,60,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.2,600.0021,TargetDetection,5,,,,,,,,,,,,,,60,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.2,600.0021,TargetDetection,6,,,,,,,,,,,,,,60,15,1,6,1,TP,608.7494,7.73016,3.73016,,,,,,,100,100
227,1,G,3/12/2020,42:10.3,600.0494,TargetDetection,3,,,,,,,,,,,,,,60,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.2,600.0021,TargetDetection,9,,,,,,,,,,,,,,60,6,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,42:10.3,600.0699,TargetDetection,11,,,,,,,,,,,,,,60,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.2,600.0021,TargetDetection,12,,,,,,,,,,,,,,60,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.3,600.0699,TargetDetection,2,,,,,,,,,,,,,,60,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.3,600.0494,TargetDetection,1,,,,,,,,,,,,,,60,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:10.3,600.0494,TargetDetection,10,,,,,,,,,,,,,,60,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:12.2,602.0159,ChatMessage,,602.0159,HQ,1,[10:02] HQ: Did UAV 7 experience a FL? - Respond (Yes/No),Yes,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,42:26.2,616.0137,ChatMessage,,616.0137,user,,[10:16] You: No,,0,13.99774,,,,,,,,,,,,,,,,,,,,,,-100,30
227,1,G,3/12/2020,42:20.3,610.0699,TargetDetection,2,,,,,,,,,,,,,,61,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0699,TargetDetection,9,,,,,,,,,,,,,,61,2,1,7,1,TP,619.3691,8.361794,5.361794,,,,,,,100,100
227,1,G,3/12/2020,42:20.2,609.9568,TargetDetection,16,,,,,,,,,,,,,,61,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0913,TargetDetection,1,,,,,,,,,,,,,,61,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0202,TargetDetection,13,,,,,,,,,,,,,,61,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.2,609.9987,TargetDetection,7,,,,,,,,,,,,,,61,5,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,42:20.2,609.9987,TargetDetection,8,,,,,,,,,,,,,,61,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0202,TargetDetection,5,,,,,,,,,,,,,,61,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0202,TargetDetection,6,,,,,,,,,,,,,,61,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0699,TargetDetection,11,,,,,,,,,,,,,,61,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0699,TargetDetection,12,,,,,,,,,,,,,,61,14,1,6,1,TP,618.36,7.857648,3.857648,,,,,,,100,100
227,1,G,3/12/2020,42:20.2,609.9568,TargetDetection,4,,,,,,,,,,,,,,61,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0202,TargetDetection,14,,,,,,,,,,,,,,61,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:20.3,610.0913,TargetDetection,10,,,,,,,,,,,,,,61,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.3,620.0517,TargetDetection,11,,,,,,,,,,,,,,62,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,620.0039,TargetDetection,7,,,,,,,,,,,,,,62,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,619.9631,TargetDetection,2,,,,,,,,,,,,,,62,5,1,7,1,TP,628.6176,8.100625,5.100625,,,,,,,100,100
227,1,G,3/12/2020,42:30.2,620.0039,TargetDetection,5,,,,,,,,,,,,,,62,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,620.0039,TargetDetection,6,,,,,,,,,,,,,,62,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,620.0039,TargetDetection,1,,,,,,,,,,,,,,62,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,620.0039,TargetDetection,13,,,,,,,,,,,,,,62,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.3,620.0517,TargetDetection,4,,,,,,,,,,,,,,62,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,619.9836,TargetDetection,16,,,,,,,,,,,,,,62,3,1,8,1,TP,630.0113,8.995358,6.995358,,,,,,,100,100
227,1,G,3/12/2020,42:30.2,619.9836,TargetDetection,9,,,,,,,,,,,,,,62,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.3,620.0517,TargetDetection,10,,,,,,,,,,,,,,62,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.3,620.0517,TargetDetection,15,,,,,,,,,,,,,,62,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.3,620.0517,TargetDetection,12,,,,,,,,,,,,,,62,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.3,620.0517,TargetDetection,14,,,,,,,,,,,,,,62,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:30.2,620.0039,TargetDetection,8,,,,,,,,,,,,,,62,1,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,42:36.2,626.0015,FuelLeak,11,,,,,,,,626,626.0015,42:42.1,631.8635,5.862061,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,42:40.3,630.0113,TargetDetection,1,,,,,,,,,,,,,,63,4,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,42:40.3,630.0113,TargetDetection,13,,,,,,,,,,,,,,63,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0612,TargetDetection,9,,,,,,,,,,,,,,63,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.2,629.9667,TargetDetection,11,,,,,,,,,,,,,,63,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0831,TargetDetection,15,,,,,,,,,,,,,,63,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0831,TargetDetection,14,,,,,,,,,,,,,,63,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.2,629.9872,TargetDetection,5,,,,,,,,,,,,,,63,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0831,TargetDetection,12,,,,,,,,,,,,,,63,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.2,629.9872,TargetDetection,7,,,,,,,,,,,,,,63,10,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,42:40.3,630.0831,TargetDetection,8,,,,,,,,,,,,,,63,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0113,TargetDetection,16,,,,,,,,,,,,,,63,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0113,TargetDetection,3,,,,,,,,,,,,,,63,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0113,TargetDetection,4,,,,,,,,,,,,,,63,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.2,629.9872,TargetDetection,6,,,,,,,,,,,,,,63,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:40.3,630.0612,TargetDetection,10,,,,,,,,,,,,,,63,3,1,8,1,TP,637.4431,7.359885,5.359885,,,,,,,100,100
227,1,G,3/12/2020,42:50.2,639.9962,TargetDetection,9,,,,,,,,,,,,,,64,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.2,639.9962,TargetDetection,13,,,,,,,,,,,,,,64,10,1,5,1,TP,649.4672,8.464016,3.464016,,,,,,,100,100
227,1,G,3/12/2020,42:50.3,640.0176,TargetDetection,12,,,,,,,,,,,,,,64,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0176,TargetDetection,7,,,,,,,,,,,,,,64,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0663,TargetDetection,4,,,,,,,,,,,,,,64,15,1,8,1,TP,643.2373,2.727949,0.7279487,,,,,,,100,100
227,1,G,3/12/2020,42:50.3,640.0176,TargetDetection,2,,,,,,,,,,,,,,64,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0176,TargetDetection,8,,,,,,,,,,,,,,64,11,1,6,1,TP,647.2639,6.260685,2.260685,,,,,,,100,100
227,1,G,3/12/2020,42:50.2,639.9962,TargetDetection,5,,,,,,,,,,,,,,64,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0176,TargetDetection,16,,,,,,,,,,,,,,64,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.2,639.9962,TargetDetection,1,,,,,,,,,,,,,,64,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.2,639.9962,TargetDetection,14,,,,,,,,,,,,,,64,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0876,TargetDetection,10,,,,,,,,,,,,,,64,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0176,TargetDetection,3,,,,,,,,,,,,,,64,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.2,639.9962,TargetDetection,11,,,,,,,,,,,,,,64,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:50.3,640.0663,TargetDetection,6,,,,,,,,,,,,,,64,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,42:59.2,649.0073,ChatMessage,,649.0073,HQ,1,[10:49] HQ: Is UAV 9 headed for the NFZ? - Respond (Yes/No),No,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,43:02.8,652.5906,ChatMessage,,652.5906,user,,[10:52] You: No,,1,3.583313,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,43:00.3,650.0607,TargetDetection,1,,,,,,,,,,,,,,65,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.3,650.0607,TargetDetection,14,,,,,,,,,,,,,,65,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.3,650.0607,TargetDetection,15,,,,,,,,,,,,,,65,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,12,,,,,,,,,,,,,,65,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,2,,,,,,,,,,,,,,65,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,16,,,,,,,,,,,,,,65,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,13,,,,,,,,,,,,,,65,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.3,650.0829,TargetDetection,11,,,,,,,,,,,,,,65,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,7,,,,,,,,,,,,,,65,15,1,5,1,TP,658.095,7.580019,2.580019,,,,,,,100,100
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,5,,,,,,,,,,,,,,65,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,649.9897,TargetDetection,9,,,,,,,,,,,,,,65,11,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,4,,,,,,,,,,,,,,65,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.2,650.0117,TargetDetection,8,,,,,,,,,,,,,,65,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:00.3,650.0607,TargetDetection,10,,,,,,,,,,,,,,65,7,1,8,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,43:00.3,650.0829,TargetDetection,6,,,,,,,,,,,,,,65,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.3,660.0674,TargetDetection,6,,,,,,,,,,,,,,66,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.2,659.9555,TargetDetection,1,,,,,,,,,,,,,,66,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.3,660.0188,TargetDetection,7,,,,,,,,,,,,,,66,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.2,659.997,TargetDetection,2,,,,,,,,,,,,,,66,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.3,660.0674,TargetDetection,10,,,,,,,,,,,,,,66,14,0,NA,1,FP,660.258,0.1682931,,,,,,,,-100,50
227,1,G,3/12/2020,43:10.3,660.0188,TargetDetection,5,,,,,,,,,,,,,,66,9,1,7,1,TP,664.7667,4.699255,1.699255,,,,,,,100,100
227,1,G,3/12/2020,43:10.3,660.0188,TargetDetection,13,,,,,,,,,,,,,,66,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.3,660.0188,TargetDetection,11,,,,,,,,,,,,,,66,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.2,659.997,TargetDetection,12,,,,,,,,,,,,,,66,2,1,6,1,TP,668.9366,8.421412,4.421412,,,,,,,100,100
227,1,G,3/12/2020,43:10.3,660.0674,TargetDetection,4,,,,,,,,,,,,,,66,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.2,659.9555,TargetDetection,14,,,,,,,,,,,,,,66,10,1,6,1,TP,667.132,6.616776,2.616776,,,,,,,100,100
227,1,G,3/12/2020,43:10.3,660.0674,TargetDetection,8,,,,,,,,,,,,,,66,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.2,659.997,TargetDetection,16,,,,,,,,,,,,,,66,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:10.3,660.0674,TargetDetection,9,,,,,,,,,,,,,,66,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:22.2,672.0082,ChatMessage,,672.0082,HQ,1,[11:12] HQ: Detecting yellow targets - Respond (Confirm/Deny),Deny,,,,,,,,,,,,,,,,,,,,,,,,,
227,1,G,3/12/2020,43:28.1,677.8564,ChatMessage,,677.8564,user,,[11:17] You: Deny,,1,5.848206,,,,,,,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,43:20.2,669.9974,TargetDetection,1,,,,,,,,,,,,,,67,2,1,5,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,43:20.3,670.019,TargetDetection,13,,,,,,,,,,,,,,67,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.3,670.0895,TargetDetection,9,,,,,,,,,,,,,,67,4,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,43:20.3,670.019,TargetDetection,11,,,,,,,,,,,,,,67,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.3,670.019,TargetDetection,12,,,,,,,,,,,,,,67,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.2,669.9974,TargetDetection,7,,,,,,,,,,,,,,67,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.3,670.019,TargetDetection,4,,,,,,,,,,,,,,67,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.3,670.019,TargetDetection,14,,,,,,,,,,,,,,67,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.2,669.9974,TargetDetection,2,,,,,,,,,,,,,,67,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.3,670.019,TargetDetection,8,,,,,,,,,,,,,,67,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.2,669.9974,TargetDetection,5,,,,,,,,,,,,,,67,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.2,669.9546,TargetDetection,6,,,,,,,,,,,,,,67,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:20.3,670.0694,TargetDetection,16,,,,,,,,,,,,,,67,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,1,,,,,,,,,,,,,,68,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,7,,,,,,,,,,,,,,68,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,2,,,,,,,,,,,,,,68,2,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,10,,,,,,,,,,,,,,68,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,5,,,,,,,,,,,,,,68,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,6,,,,,,,,,,,,,,68,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,3,,,,,,,,,,,,,,68,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,13,,,,,,,,,,,,,,68,10,1,5,1,TP,688.4416,7.940974,2.940974,,,,,,,100,100
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,11,,,,,,,,,,,,,,68,4,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,12,,,,,,,,,,,,,,68,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,14,,,,,,,,,,,,,,68,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,16,,,,,,,,,,,,,,68,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,9,,,,,,,,,,,,,,68,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0834,TargetDetection,15,,,,,,,,,,,,,,68,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,4,,,,,,,,,,,,,,68,11,1,8,1,TP,685.8947,5.811255,3.811255,,,,,,,100,100
227,1,G,3/12/2020,43:30.3,680.0606,TargetDetection,8,,,,,,,,,,,,,,68,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,690.0021,TargetDetection,13,,,,,,,,,,,,,,69,14,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,690.0021,TargetDetection,12,,,,,,,,,,,,,,69,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,689.9587,TargetDetection,7,,,,,,,,,,,,,,69,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,690.0021,TargetDetection,14,,,,,,,,,,,,,,69,8,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,689.9587,TargetDetection,2,,,,,,,,,,,,,,69,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.3,690.074,TargetDetection,8,,,,,,,,,,,,,,69,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,689.9587,TargetDetection,5,,,,,,,,,,,,,,69,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,689.9587,TargetDetection,6,,,,,,,,,,,,,,69,3,1,6,1,TP,699.7539,9.751782,5.751782,,,,,,,100,100
227,1,G,3/12/2020,43:40.2,689.9587,TargetDetection,3,,,,,,,,,,,,,,69,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,689.9587,TargetDetection,1,,,,,,,,,,,,,,69,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,690.0021,TargetDetection,11,,,,,,,,,,,,,,69,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.3,690.074,TargetDetection,15,,,,,,,,,,,,,,69,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.3,690.074,TargetDetection,9,,,,,,,,,,,,,,69,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.3,690.074,TargetDetection,4,,,,,,,,,,,,,,69,12,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:40.2,690.0021,TargetDetection,16,,,,,,,,,,,,,,69,7,1,8,1,TP,699.092,8.07201,6.07201,,,,,,,100,100
227,1,G,3/12/2020,43:43.2,693.0023,FuelLeak,5,,,,,,,,693,693.0023,43:52.2,702.0117,9.009399,1,,,,,,,,,,,,,,,,30,30
227,1,G,3/12/2020,43:50.3,700.0737,TargetDetection,9,,,,,,,,,,,,,,70,8,1,7,1,TP,706.9911,6.481059,3.481059,,,,,,,100,100
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,13,,,,,,,,,,,,,,70,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,12,,,,,,,,,,,,,,70,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,7,,,,,,,,,,,,,,70,9,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,14,,,,,,,,,,,,,,70,4,1,6,1,TP,709.42,8.909901,4.909901,,,,,,,100,100
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,2,,,,,,,,,,,,,,70,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,8,,,,,,,,,,,,,,70,1,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,6,,,,,,,,,,,,,,70,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.3,700.0737,TargetDetection,16,,,,,,,,,,,,,,70,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,3,,,,,,,,,,,,,,70,15,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.3,700.0737,TargetDetection,4,,,,,,,,,,,,,,70,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.2,700.0006,TargetDetection,10,,,,,,,,,,,,,,70,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.3,700.0503,TargetDetection,1,,,,,,,,,,,,,,70,7,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,43:50.3,700.0503,TargetDetection,11,,,,,,,,,,,,,,70,12,1,7,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,13,,,,,,,,,,,,,,71,16,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0624,TargetDetection,15,,,,,,,,,,,,,,71,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,5,,,,,,,,,,,,,,71,10,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,6,,,,,,,,,,,,,,71,11,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.2,709.9912,TargetDetection,9,,,,,,,,,,,,,,71,3,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,12,,,,,,,,,,,,,,71,14,1,6,1,FN,,,,,,,,,,-100,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,7,,,,,,,,,,,,,,71,5,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,14,,,,,,,,,,,,,,71,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,2,,,,,,,,,,,,,,71,6,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,8,,,,,,,,,,,,,,71,2,0,NA,1,TN,,,,,,,,,,50,50
227,1,G,3/12/2020,44:00.3,710.0142,TargetDetection,16,,,,,,,,,,,,,,71,4,0,NA,1,TN,,,,,,,,,,50,50
